window,time_start_s,time_end_s,cpu_prob,rknn_prob,prob_diff,h_diff,c_diff,cpu_voice,rknn_voice
731,23.392,23.424,0.995442807674408,0.98876953125,0.006673276424407959,0.1799897849559784,2.2854361534118652,1,1
732,23.424,23.456,0.9949792623519897,0.9775390625,0.017440199851989746,0.17576414346694946,2.277523994445801,1,1
733,23.456,23.488,0.9961545467376709,0.9755859375,0.0205686092376709,0.19702957570552826,2.310520648956299,1,1
734,23.488,23.52,0.9954147338867188,0.97998046875,0.01543426513671875,0.17655067145824432,2.300905704498291,1,1
735,23.52,23.552,0.9982287883758545,0.98876953125,0.009459257125854492,0.2274869680404663,2.3684418201446533,1,1
736,23.552,23.584,0.9980953335762024,0.994140625,0.003954708576202393,0.17809918522834778,2.3227782249450684,1,1
737,23.584,23.616,0.9980155825614929,0.99560546875,0.00241011381149292,0.15880993008613586,2.300490379333496,1,1
738,23.616,23.648,0.9975401163101196,0.99365234375,0.003887772560119629,0.16089478135108948,2.312739849090576,1,1
739,23.648,23.68,0.9965730905532837,0.9921875,0.004385590553283691,0.15313506126403809,2.3110790252685547,1,1
740,23.68,23.712,0.9970245361328125,0.9921875,0.0048370361328125,0.16684909164905548,2.326615571975708,1,1
741,23.712,23.744,0.9969871044158936,0.9892578125,0.007729291915893555,0.1792764961719513,2.3480467796325684,1,1
742,23.744,23.776,0.99415123462677,0.982421875,0.01172935962677002,0.18256625533103943,2.3638949394226074,1,1
743,23.776,23.808,0.9974740743637085,0.9873046875,0.010169386863708496,0.22157388925552368,2.3910903930664062,1,1
744,23.808,23.84,0.9982395172119141,0.994140625,0.0040988922119140625,0.20292560756206512,2.417252779006958,1,1
745,23.84,23.872,0.99845951795578,0.99560546875,0.0028540492057800293,0.1985417604446411,2.4292714595794678,1,1
746,23.872,23.904,0.998504102230072,0.994140625,0.0043634772300720215,0.2321077287197113,2.510289192199707,1,1
747,23.904,23.936,0.9981072545051575,0.99072265625,0.007384598255157471,0.25628581643104553,2.623591899871826,1,1
748,23.936,23.968,0.9971455335617065,0.9873046875,0.009840846061706543,0.26060163974761963,2.7050929069519043,1,1
749,23.968,24.0,0.985240638256073,0.98095703125,0.004283607006072998,0.2604926824569702,2.728425979614258,1,1
750,24.0,24.032,0.9530355334281921,0.98095703125,0.02792149782180786,0.25944143533706665,2.744354248046875,1,1
751,24.032,24.064,0.8799962401390076,0.982421875,0.10242563486099243,0.2527789771556854,2.6800529956817627,1,1
752,24.064,24.096,0.8910062313079834,0.97900390625,0.0879976749420166,0.2623404860496521,2.6569910049438477,1,1
753,24.096,24.128,0.9166066646575928,0.96875,0.05214333534240723,0.2566310167312622,2.626128673553467,1,1
754,24.128,24.16,0.91553795337677,0.9599609375,0.04442298412322998,0.2458527684211731,2.5913538932800293,1,1
755,24.16,24.192,0.9241013526916504,0.94873046875,0.02462911605834961,0.23194020986557007,2.5717530250549316,1,1
756,24.192,24.224,0.926087498664856,0.931640625,0.005553126335144043,0.21623322367668152,2.5544047355651855,1,1
757,24.224,24.256,0.9235921502113342,0.9072265625,0.01636558771133423,0.21637174487113953,2.5665314197540283,1,1
758,24.256,24.288,0.9134446382522583,0.8818359375,0.0316087007522583,0.2172243595123291,2.5880579948425293,1,1
759,24.288,24.32,0.8998117446899414,0.85693359375,0.042878150939941406,0.2034609615802765,2.5789146423339844,1,1
760,24.32,24.352,0.8784595727920532,0.83544921875,0.04301035404205322,0.20164835453033447,2.5722217559814453,1,1
761,24.352,24.384,0.8568371534347534,0.81689453125,0.03994262218475342,0.2134413868188858,2.5773825645446777,1,1
762,24.384,24.416,0.8490811586380005,0.794921875,0.05415928363800049,0.20740185678005219,2.5580859184265137,1,1
763,24.416,24.448,0.8506450653076172,0.7724609375,0.07818412780761719,0.21875067055225372,2.562208652496338,1,1
764,24.448,24.48,0.8277477025985718,0.74658203125,0.08116567134857178,0.18933667242527008,2.4755120277404785,1,1
765,24.48,24.512,0.8324130773544312,0.7216796875,0.11073338985443115,0.1918106973171234,2.450716495513916,1,1
766,24.512,24.544,0.8095945119857788,0.6953125,0.11428201198577881,0.19375918805599213,2.4172773361206055,1,1
767,24.544,24.576,0.788378119468689,0.6650390625,0.12333905696868896,0.18989573419094086,2.388833999633789,1,1
768,24.576,24.608,0.7767435312271118,0.634765625,0.14197790622711182,0.18983526527881622,2.368802309036255,1,1
769,24.608,24.64,0.7618391513824463,0.6025390625,0.1593000888824463,0.18708109855651855,2.3530209064483643,1,1
770,24.64,24.672,0.8077826499938965,0.583984375,0.22379827499389648,0.18014377355575562,2.2835474014282227,1,1
771,24.672,24.704,0.979866623878479,0.9326171875,0.047249436378479004,0.1500660926103592,2.163362979888916,1,1
772,24.704,24.736,0.9910149574279785,0.98388671875,0.007128238677978516,0.1300049126148224,1.981604814529419,1,1
773,24.736,24.768,0.9953783750534058,0.9951171875,0.0002611875534057617,0.15561194717884064,1.945103645324707,1,1
774,24.768,24.8,0.9963911771774292,0.9970703125,0.0006791353225708008,0.15690219402313232,1.9108933210372925,1,1
775,24.8,24.832,0.9971969723701477,0.99755859375,0.0003616213798522949,0.1437482237815857,1.8781509399414062,1,1
776,24.832,24.864,0.9975312948226929,0.99755859375,2.7298927307128906e-05,0.15022633969783783,1.885443925857544,1,1
777,24.864,24.896,0.9970955848693848,0.99755859375,0.0004630088806152344,0.14060726761817932,1.8847239017486572,1,1
778,24.896,24.928,0.9970305562019348,0.99755859375,0.0005280375480651855,0.1402318924665451,1.9186285734176636,1,1
779,24.928,24.96,0.9951775670051575,0.99609375,0.0009161829948425293,0.1532147079706192,1.9387387037277222,1,1
780,24.96,24.992,0.9964665770530701,0.990234375,0.006232202053070068,0.16004067659378052,1.9682751893997192,1,1
781,24.992,25.024,0.9983278512954712,0.9970703125,0.0012575387954711914,0.11410914361476898,1.8888658285140991,1,1
782,25.024,25.056,0.9984071254730225,0.99755859375,0.0008485317230224609,0.11059173941612244,1.8828293085098267,1,1
783,25.056,25.088,0.9982346296310425,0.99755859375,0.0006760358810424805,0.12120883166790009,1.894936203956604,1,1
784,25.088,25.12,0.9980409145355225,0.99755859375,0.00048232078552246094,0.1220579519867897,1.9168535470962524,1,1
785,25.12,25.152,0.9980817437171936,0.99755859375,0.0005231499671936035,0.12444308400154114,1.9404187202453613,1,1
786,25.152,25.184,0.9978898167610168,0.99755859375,0.0003312230110168457,0.12792617082595825,1.9517096281051636,1,1
787,25.184,25.216,0.9971944093704224,0.9970703125,0.00012409687042236328,0.14047765731811523,1.9929473400115967,1,1
788,25.216,25.248,0.9914181232452393,0.99560546875,0.004187345504760742,0.15705876052379608,2.0283796787261963,1,1
789,25.248,25.28,0.9968690872192383,0.9970703125,0.00020122528076171875,0.14390546083450317,2.006230115890503,1,1
790,25.28,25.312,0.9977437853813171,0.99755859375,0.00018519163131713867,0.11604754626750946,1.966791033744812,1,1
791,25.312,25.344,0.9979066848754883,0.99755859375,0.00034809112548828125,0.11932730674743652,1.9530577659606934,1,1
792,25.344,25.376,0.9982209205627441,0.99755859375,0.0006623268127441406,0.11147751659154892,1.9447438716888428,1,1
793,25.376,25.408,0.9979720115661621,0.99755859375,0.0004134178161621094,0.12796688079833984,1.9744318723678589,1,1
794,25.408,25.44,0.9976658821105957,0.9970703125,0.0005955696105957031,0.1550534963607788,1.9971872568130493,1,1
795,25.44,25.472,0.9928793907165527,0.9951171875,0.0022377967834472656,0.15792369842529297,2.0196352005004883,1,1
796,25.472,25.504,0.9710147380828857,0.98876953125,0.017754793167114258,0.1655985563993454,2.0232534408569336,1,1
797,25.504,25.536,0.9930963516235352,0.982421875,0.010674476623535156,0.18595650792121887,2.03969144821167,1,1
798,25.536,25.568,0.9927235245704651,0.9892578125,0.003465712070465088,0.1607179343700409,2.0030908584594727,1,1
799,25.568,25.6,0.9887495636940002,0.98388671875,0.004862844944000244,0.1518627107143402,1.9806225299835205,1,1
800,25.6,25.632,0.9755004644393921,0.97216796875,0.00333249568939209,0.15362361073493958,1.9924345016479492,1,1
801,25.632,25.664,0.9508490562438965,0.96240234375,0.011553287506103516,0.14393213391304016,1.9821683168411255,1,1
802,25.664,25.696,0.9855700135231018,0.97998046875,0.005589544773101807,0.16794003546237946,1.9858436584472656,1,1
803,25.696,25.728,0.9910964369773865,0.98828125,0.0028151869773864746,0.1520751565694809,1.9594688415527344,1,1
804,25.728,25.76,0.9916049838066101,0.99072265625,0.0008823275566101074,0.1400817483663559,1.944481372833252,1,1
805,25.76,25.792,0.991766095161438,0.9853515625,0.006414532661437988,0.1426050364971161,1.9461965560913086,1,1
806,25.792,25.824,0.9907737970352173,0.978515625,0.012258172035217285,0.1187407597899437,1.9157729148864746,1,1
807,25.824,25.856,0.9968041181564331,0.99072265625,0.0060814619064331055,0.14645510911941528,1.9392046928405762,1,1
808,25.856,25.888,0.996938943862915,0.99560546875,0.001333475112915039,0.12602722644805908,1.9292963743209839,1,1
809,25.888,25.92,0.9960999488830566,0.99560546875,0.0004944801330566406,0.13795065879821777,1.9305055141448975,1,1
810,25.92,25.952,0.9963672757148743,0.99560546875,0.0007618069648742676,0.15660062432289124,1.9621866941452026,1,1
811,25.952,25.984,0.9925965666770935,0.994140625,0.0015440583229064941,0.16391873359680176,1.985898494720459,1,1
812,25.984,26.016,0.9828512668609619,0.99072265625,0.007871389389038086,0.1614658087491989,1.989452838897705,1,1
813,26.016,26.048,0.9559440612792969,0.98681640625,0.030872344970703125,0.1734139621257782,2.011479139328003,1,1
814,26.048,26.08,0.9233028888702393,0.97998046875,0.05667757987976074,0.19830532371997833,2.0297374725341797,1,1
815,26.08,26.112,0.9251796007156372,0.9716796875,0.04650008678436279,0.21786466240882874,2.0317137241363525,1,1
816,26.112,26.144,0.9244959354400635,0.9609375,0.03644156455993652,0.21912971138954163,2.030827283859253,1,1
817,26.144,26.176,0.9177399277687073,0.94873046875,0.030990540981292725,0.21545743942260742,2.0486936569213867,1,1
818,26.176,26.208,0.874203085899353,0.93212890625,0.05792582035064697,0.2018294483423233,2.031275987625122,1,1
819,26.208,26.24,0.8761242628097534,0.9140625,0.03793823719024658,0.1957678496837616,2.0565314292907715,1,1
820,26.24,26.272,0.8847475647926331,0.8974609375,0.012713372707366943,0.19451898336410522,2.087934970855713,1,1
821,26.272,26.304,0.8770930767059326,0.88525390625,0.008160829544067383,0.18826912343502045,2.1026926040649414,1,1
822,26.304,26.336,0.8800024390220642,0.87158203125,0.008420407772064209,0.1967405080795288,2.1342201232910156,1,1
823,26.336,26.368,0.8889727592468262,0.857421875,0.03155088424682617,0.19010283052921295,2.141838550567627,1,1
824,26.368,26.4,0.8625693321228027,0.8408203125,0.021749019622802734,0.19835174083709717,2.1522316932678223,1,1
825,26.4,26.432,0.8291798830032349,0.82373046875,0.005449414253234863,0.1858789324760437,2.132296085357666,1,1
826,26.432,26.464,0.8429948091506958,0.80419921875,0.0387955904006958,0.1899682581424713,2.1358914375305176,1,1
827,26.464,26.496,0.844096302986145,0.78564453125,0.05845177173614502,0.18867012858390808,2.125490427017212,1,1
828,26.496,26.528,0.814943253993988,0.763671875,0.05127137899398804,0.19433753192424774,2.1213741302490234,1,1
829,26.528,26.56,0.8118300437927246,0.7392578125,0.07257223129272461,0.16608268022537231,2.071195363998413,1,1
830,26.56,26.592,0.8227941989898682,0.7109375,0.11185669898986816,0.15926358103752136,2.0430750846862793,1,1
831,26.592,26.624,0.9769505262374878,0.9560546875,0.020895838737487793,0.1343761682510376,1.93044114112854,1,1
832,26.624,26.656,0.9935985207557678,0.9892578125,0.004340708255767822,0.10639647394418716,1.8272541761398315,1,1
833,26.656,26.688,0.9963989853858948,0.99560546875,0.0007935166358947754,0.12156306207180023,1.812394380569458,1,1
834,26.688,26.72,0.9965448379516602,0.9970703125,0.0005254745483398438,0.12359853088855743,1.8031779527664185,1,1
835,26.72,26.752,0.9978936314582825,0.99755859375,0.0003350377082824707,0.12242670357227325,1.7966610193252563,1,1
836,26.752,26.784,0.9977138042449951,0.99755859375,0.0001552104949951172,0.1255689561367035,1.8083038330078125,1,1
837,26.784,26.816,0.9975147247314453,0.9970703125,0.0004444122314453125,0.12304197996854782,1.8174302577972412,1,1
838,26.816,26.848,0.99711012840271,0.9970703125,3.981590270996094e-05,0.11574283242225647,1.8215570449829102,1,1
839,26.848,26.88,0.9970283508300781,0.9970703125,4.1961669921875e-05,0.11422578990459442,1.8362011909484863,1,1
840,26.88,26.912,0.9962683320045471,0.99755859375,0.0012902617454528809,0.13716654479503632,1.8664708137512207,1,1
841,26.912,26.944,0.9958341121673584,0.99755859375,0.0017244815826416016,0.13030138611793518,1.8811893463134766,1,1
842,26.944,26.976,0.9927225112915039,0.9970703125,0.004347801208496094,0.1496019959449768,1.922960638999939,1,1
843,26.976,27.008,0.9959969520568848,0.994140625,0.0018563270568847656,0.1581077128648758,1.9396055936813354,1,1
844,27.008,27.04,0.9980570077896118,0.99755859375,0.0004984140396118164,0.12129642069339752,1.8740228414535522,1,1
845,27.04,27.072,0.9980587363243103,0.99755859375,0.0005001425743103027,0.10946806520223618,1.8475422859191895,1,1
846,27.072,27.104,0.9973143935203552,0.99755859375,0.0002442002296447754,0.12092889100313187,1.8578051328659058,1,1
847,27.104,27.136,0.9972715377807617,0.99755859375,0.00028705596923828125,0.12390220165252686,1.8836594820022583,1,1
848,27.136,27.168,0.9971041679382324,0.99755859375,0.0004544258117675781,0.1395389884710312,1.9446992874145508,1,1
849,27.168,27.2,0.9968479871749878,0.99755859375,0.000710606575012207,0.14424198865890503,1.9704822301864624,1,1
850,27.2,27.232,0.9934554100036621,0.99755859375,0.004103183746337891,0.17499947547912598,2.0327701568603516,1,1
851,27.232,27.264,0.979159414768219,0.9970703125,0.017910897731781006,0.17046120762825012,2.064892530441284,1,1
852,27.264,27.296,0.9876471757888794,0.9921875,0.0045403242111206055,0.14211049675941467,2.0232605934143066,1,1
853,27.296,27.328,0.9949629306793213,0.994140625,0.0008223056793212891,0.15128259360790253,2.0351991653442383,1,1
854,27.328,27.36,0.9941897392272949,0.994140625,4.9114227294921875e-05,0.14262878894805908,2.0273895263671875,1,1
855,27.36,27.392,0.9974300861358643,0.9970703125,0.0003597736358642578,0.11501803249120712,1.9451005458831787,1,1
856,27.392,27.424,0.9979051351547241,0.99755859375,0.0003465414047241211,0.10426504909992218,1.9158399105072021,1,1
857,27.424,27.456,0.9979243874549866,0.99755859375,0.00036579370498657227,0.11843908578157425,1.9286730289459229,1,1
858,27.456,27.488,0.9977450370788574,0.99755859375,0.00018644332885742188,0.12961041927337646,1.962813138961792,1,1
859,27.488,27.52,0.9963372945785522,0.99755859375,0.001221299171447754,0.17610937356948853,2.0231995582580566,1,1
860,27.52,27.552,0.985066294670105,0.99609375,0.01102745532989502,0.1791197657585144,2.046872138977051,1,1
861,27.552,27.584,0.9483749270439148,0.994140625,0.045765697956085205,0.18235976994037628,2.077601671218872,1,1
862,27.584,27.616,0.990023672580719,0.98876953125,0.0012541413307189941,0.1960529088973999,2.1019554138183594,1,1
863,27.616,27.648,0.9701411724090576,0.9873046875,0.017163515090942383,0.191251739859581,2.112823724746704,1,1
864,27.648,27.68,0.987372875213623,0.98388671875,0.003486156463623047,0.1963757574558258,2.1351542472839355,1,1
865,27.68,27.712,0.9968605041503906,0.9951171875,0.001743316650390625,0.2242904007434845,2.154841899871826,1,1
866,27.712,27.744,0.997790515422821,0.9970703125,0.0007202029228210449,0.22392214834690094,2.1927316188812256,1,1
867,27.744,27.776,0.9982215166091919,0.99755859375,0.0006629228591918945,0.1664300262928009,2.1262640953063965,1,1
868,27.776,27.808,0.9982879161834717,0.99755859375,0.0007293224334716797,0.13680008053779602,2.088608741760254,1,1
869,27.808,27.84,0.9982577562332153,0.99755859375,0.000699162483215332,0.13109071552753448,2.0918235778808594,1,1
870,27.84,27.872,0.9975402355194092,0.99755859375,1.8358230590820312e-05,0.12997043132781982,2.0932791233062744,1,1
871,27.872,27.904,0.9978137016296387,0.9970703125,0.0007433891296386719,0.14434979856014252,2.1139650344848633,1,1
872,27.904,27.936,0.9980989694595337,0.99755859375,0.0005403757095336914,0.1448342204093933,2.1165223121643066,1,1
873,27.936,27.968,0.9975094199180603,0.99755859375,4.9173831939697266e-05,0.13987617194652557,2.1227378845214844,1,1
874,27.968,28.0,0.9979104399681091,0.99755859375,0.00035184621810913086,0.1664915233850479,2.169036865234375,1,1
875,28.0,28.032,0.997491717338562,0.9970703125,0.0004214048385620117,0.173671692609787,2.218055486679077,1,1
876,28.032,28.064,0.9963972568511963,0.994140625,0.002256631851196289,0.16860806941986084,2.240145683288574,1,1
877,28.064,28.096,0.9958822727203369,0.990234375,0.005647897720336914,0.1784939169883728,2.2724738121032715,1,1
878,28.096,28.128,0.996207594871521,0.98388671875,0.012320876121520996,0.22249342501163483,2.3274717330932617,1,1
879,28.128,28.16,0.9980075359344482,0.9853515625,0.012655973434448242,0.27772513031959534,2.393078327178955,1,1
880,28.16,28.192,0.9955641031265259,0.97900390625,0.01656019687652588,0.2671440839767456,2.416815996170044,1,1
881,28.192,28.224,0.9918925762176514,0.966796875,0.025095701217651367,0.255776584148407,2.428800106048584,1,1
882,28.224,28.256,0.9803353548049927,0.95068359375,0.029651761054992676,0.24016720056533813,2.449031352996826,1,1
883,28.256,28.288,0.9653441905975342,0.93359375,0.03175044059753418,0.23945489525794983,2.470132827758789,1,1
884,28.288,28.32,0.9671739339828491,0.91748046875,0.04969346523284912,0.23875729739665985,2.468031883239746,1,1
885,28.32,28.352,0.9391766786575317,0.900390625,0.03878605365753174,0.2104206681251526,2.410825252532959,1,1
886,28.352,28.384,0.9345020651817322,0.88037109375,0.05413097143173218,0.20586055517196655,2.3936781883239746,1,1
887,28.384,28.416,0.9366835951805115,0.86328125,0.07340234518051147,0.2182001769542694,2.397442102432251,1,1
888,28.416,28.448,0.9431813955307007,0.84375,0.09943139553070068,0.20044900476932526,2.391768455505371,1,1
889,28.448,28.48,0.9274886846542358,0.8271484375,0.10034024715423584,0.19766110181808472,2.401092767715454,1,1
890,28.48,28.512,0.9209277629852295,0.80908203125,0.11184573173522949,0.2012471854686737,2.4144537448883057,1,1
891,28.512,28.544,0.9162221550941467,0.79052734375,0.12569481134414673,0.20035803318023682,2.423156261444092,1,1
892,28.544,28.576,0.9038047790527344,0.771484375,0.13232040405273438,0.1651064157485962,2.354444980621338,1,1
893,28.576,28.608,0.8857134580612183,0.75048828125,0.13522517681121826,0.171933114528656,2.35003662109375,1,1
894,28.608,28.64,0.874108076095581,0.72705078125,0.14705729484558105,0.18177831172943115,2.3468456268310547,1,1
895,28.64,28.672,0.8797949552536011,0.70166015625,0.17813479900360107,0.1853332668542862,2.341978073120117,1,1
896,28.672,28.704,0.8742443323135376,0.67529296875,0.1989513635635376,0.18477661907672882,2.327603816986084,1,1
897,28.704,28.736,0.8743801116943359,0.6484375,0.22594261169433594,0.19312423467636108,2.3207449913024902,1,1
898,28.736,28.768,0.872061014175415,0.62060546875,0.25145554542541504,0.19507434964179993,2.305835723876953,1,1
899,28.768,28.8,0.8397461771965027,0.59423828125,0.24550789594650269,0.16364187002182007,2.219479560852051,1,1
900,28.8,28.832,0.8130395412445068,0.56640625,0.24663329124450684,0.16516289114952087,2.1892812252044678,1,1
901,28.832,28.864,0.8010797500610352,0.53564453125,0.26543521881103516,0.17496216297149658,2.196747064590454,1,1
902,28.864,28.896,0.7913001179695129,0.50537109375,0.28592902421951294,0.1757105141878128,2.191310167312622,1,1
903,28.896,28.928,0.78201824426651,0.4736328125,0.30838543176651,0.1905529797077179,2.204730272293091,1,0
904,28.928,28.96,0.79128098487854,0.442138671875,0.34914231300354004,0.19048568606376648,2.202633857727051,1,0
905,28.96,28.992,0.7928334474563599,0.411865234375,0.38096821308135986,0.20052075386047363,2.213041305541992,1,0
906,28.992,29.024,0.7508643865585327,0.383544921875,0.3673194646835327,0.16794268786907196,2.146174669265747,1,0
907,29.024,29.056,0.721078634262085,0.358642578125,0.36243605613708496,0.1899694800376892,2.1757640838623047,1,0
908,29.056,29.088,0.7074980139732361,0.33740234375,0.3700956702232361,0.16769856214523315,2.1251626014709473,1,0
909,29.088,29.12,0.9340558052062988,0.318115234375,0.6159405708312988,0.22926375269889832,2.1502625942230225,1,0
910,29.12,29.152,0.991645336151123,0.76416015625,0.22748517990112305,0.29226794838905334,2.2717676162719727,1,1
911,29.152,29.184,0.9969974756240845,0.97216796875,0.024829506874084473,0.20453211665153503,2.0573835372924805,1,1
912,29.184,29.216,0.9974753856658936,0.982421875,0.015053510665893555,0.17694777250289917,1.9262363910675049,1,1
913,29.216,29.248,0.9987553358078003,0.99560546875,0.003149867057800293,0.1550663411617279,1.8934571743011475,1,1
914,29.248,29.28,0.999049186706543,0.99755859375,0.0014905929565429688,0.10791782289743423,1.820697546005249,1,1
915,29.28,29.312,0.9992159605026245,0.99755859375,0.0016573667526245117,0.10543862730264664,1.815152883529663,1,1
916,29.312,29.344,0.9990769624710083,0.99755859375,0.0015183687210083008,0.11153576523065567,1.830962061882019,1,1
917,29.344,29.376,0.9992216229438782,0.99755859375,0.0016630291938781738,0.1362392008304596,1.8736673593521118,1,1
918,29.376,29.408,0.9992337226867676,0.99755859375,0.0016751289367675781,0.11164393275976181,1.8385225534439087,1,1
919,29.408,29.44,0.9990444183349609,0.99755859375,0.0014858245849609375,0.12534426152706146,1.8514877557754517,1,1
920,29.44,29.472,0.9988901615142822,0.99755859375,0.0013315677642822266,0.12837372720241547,1.8698490858078003,1,1
921,29.472,29.504,0.9989333152770996,0.99755859375,0.0013747215270996094,0.11220408976078033,1.8616180419921875,1,1
922,29.504,29.536,0.9984797835350037,0.99755859375,0.0009211897850036621,0.13670098781585693,1.8957908153533936,1,1
923,29.536,29.568,0.9959508776664734,0.99755859375,0.0016077160835266113,0.1413353830575943,1.930018663406372,1,1
924,29.568,29.6,0.9864305853843689,0.994140625,0.0077100396156311035,0.16560058295726776,1.9932382106781006,1,1
925,29.6,29.632,0.9738941192626953,0.9833984375,0.009504318237304688,0.14331355690956116,1.9762153625488281,1,1
926,29.632,29.664,0.9495800733566284,0.966796875,0.017216801643371582,0.17947563529014587,1.9998972415924072,1,1
927,29.664,29.696,0.9533674716949463,0.94580078125,0.007566690444946289,0.1882670670747757,1.9978911876678467,1,1
928,29.696,29.728,0.9319724440574646,0.9189453125,0.0130271315574646,0.2081485241651535,2.0289597511291504,1,1
929,29.728,29.76,0.9364458322525024,0.8955078125,0.04093801975250244,0.2193514108657837,2.055266857147217,1,1
930,29.76,29.792,0.9261806607246399,0.8740234375,0.05215722322463989,0.2118442803621292,2.0613365173339844,1,1
931,29.792,29.824,0.9106346368789673,0.85205078125,0.058583855628967285,0.2134411334991455,2.07887601852417,1,1
932,29.824,29.856,0.9034048914909363,0.83203125,0.07137364149093628,0.1997041404247284,2.0733742713928223,1,1
933,29.856,29.888,0.894669771194458,0.81201171875,0.08265805244445801,0.20750752091407776,2.0938522815704346,1,1
934,29.888,29.92,0.88230961561203,0.79052734375,0.09178227186203003,0.20509320497512817,2.1039977073669434,1,1
935,29.92,29.952,0.9472293853759766,0.771484375,0.17574501037597656,0.2027299702167511,2.0432796478271484,1,1
936,29.952,29.984,0.9737395644187927,0.8623046875,0.11143487691879272,0.19476424157619476,2.0281481742858887,1,1
937,29.984,30.016,0.9125362634658813,0.76416015625,0.14837610721588135,0.1998535394668579,2.049138069152832,1,1
938,30.016,30.048,0.7961732149124146,0.72705078125,0.06912243366241455,0.1998801827430725,2.0574939250946045,1,1
939,30.048,30.08,0.9711523056030273,0.708984375,0.26216793060302734,0.26991599798202515,2.1046056747436523,1,1
940,30.08,30.112,0.9838451743125916,0.72900390625,0.25484126806259155,0.24154575169086456,2.1007590293884277,1,1
941,30.112,30.144,0.9977618455886841,0.98583984375,0.011922001838684082,0.1930081844329834,2.0298848152160645,1,1
942,30.144,30.176,0.998333752155304,0.99560546875,0.002728283405303955,0.13201630115509033,1.9269475936889648,1,1
943,30.176,30.208,0.9986765384674072,0.9970703125,0.0016062259674072266,0.13041840493679047,1.9248242378234863,1,1
944,30.208,30.24,0.9987541437149048,0.99755859375,0.0011955499649047852,0.14699207246303558,1.962048053741455,1,1
945,30.24,30.272,0.9988170266151428,0.99755859375,0.0012584328651428223,0.14585059881210327,1.9824793338775635,1,1
946,30.272,30.304,0.9987521767616272,0.99755859375,0.0011935830116271973,0.13187754154205322,1.9727157354354858,1,1
947,30.304,30.336,0.9986350536346436,0.99755859375,0.0010764598846435547,0.13304775953292847,1.9982634782791138,1,1
948,30.336,30.368,0.9985803365707397,0.9970703125,0.001510024070739746,0.14474695920944214,2.032614231109619,1,1
949,30.368,30.4,0.9987040758132935,0.99560546875,0.003098607063293457,0.16016648709774017,2.0474019050598145,1,1
950,30.4,30.432,0.9982768297195435,0.99365234375,0.004624485969543457,0.15184427797794342,2.029606819152832,1,1
951,30.432,30.464,0.9973704218864441,0.990234375,0.007136046886444092,0.16026636958122253,2.053586483001709,1,1
952,30.464,30.496,0.9984723925590515,0.99609375,0.0023786425590515137,0.11628315597772598,1.9844746589660645,1,1
953,30.496,30.528,0.9987771511077881,0.9970703125,0.001706838607788086,0.13910417258739471,1.9985570907592773,1,1
954,30.528,30.56,0.999033510684967,0.99755859375,0.001474916934967041,0.10813100636005402,1.9909788370132446,1,1
955,30.56,30.592,0.9992197751998901,0.99755859375,0.0016611814498901367,0.12371081113815308,2.036198139190674,1,1
956,30.592,30.624,0.9992265105247498,0.99755859375,0.0016679167747497559,0.1374228298664093,2.0893540382385254,1,1
957,30.624,30.656,0.9991234540939331,0.9970703125,0.0020531415939331055,0.1519654095172882,2.1500115394592285,1,1
958,30.656,30.688,0.999261200428009,0.99755859375,0.0017026066780090332,0.12783345580101013,2.0595855712890625,1,1
959,30.688,30.72,0.999173641204834,0.99755859375,0.0016150474548339844,0.11251416057348251,2.0172433853149414,1,1
960,30.72,30.752,0.9991795420646667,0.99755859375,0.001620948314666748,0.11508037894964218,2.028500556945801,1,1
961,30.752,30.784,0.9987457990646362,0.99755859375,0.0011872053146362305,0.113892562687397,2.031991481781006,1,1
962,30.784,30.816,0.998361349105835,0.9970703125,0.001291036605834961,0.10111576318740845,2.007558822631836,1,1
963,30.816,30.848,0.9973735809326172,0.99560546875,0.0017681121826171875,0.08044390380382538,1.9805622100830078,1,1
964,30.848,30.88,0.991125226020813,0.99072265625,0.0004025697708129883,0.08999922126531601,1.9748179912567139,1,1
965,30.88,30.912,0.9666823148727417,0.98046875,0.0137864351272583,0.1393316388130188,2.0384273529052734,1,1
966,30.912,30.944,0.9957261085510254,0.99560546875,0.00012063980102539062,0.1294030100107193,2.0515661239624023,1,1
967,30.944,30.976,0.9973068833351135,0.9970703125,0.0002365708351135254,0.12065555900335312,2.0441722869873047,1,1
968,30.976,31.008,0.9974796772003174,0.99755859375,7.891654968261719e-05,0.1260596215724945,2.069432497024536,1,1
969,31.008,31.04,0.9972556829452515,0.9970703125,0.00018537044525146484,0.12711359560489655,2.0864100456237793,1,1
970,31.04,31.072,0.9974379539489746,0.99609375,0.0013442039489746094,0.13840077817440033,2.112917423248291,1,1
971,31.072,31.104,0.9976202845573425,0.9970703125,0.0005499720573425293,0.12376093864440918,2.125210762023926,1,1
972,31.104,31.136,0.9973053336143494,0.99755859375,0.00025326013565063477,0.11491113901138306,2.1198816299438477,1,1
973,31.136,31.168,0.9961621165275574,0.99755859375,0.001396477222442627,0.13353705406188965,2.1350553035736084,1,1
974,31.168,31.2,0.9977642297744751,0.99755859375,0.00020563602447509766,0.12331201136112213,2.131265163421631,1,1
975,31.2,31.232,0.997765064239502,0.99755859375,0.00020647048950195312,0.1263742595911026,2.1445393562316895,1,1
